Victim_Age,Crime_Scene_Temperature,Suspect_Height,Evidence_Weight,Witness_Age,Murder_Weapon_Length
48.14341023336183,26.19249462836527,67.05587700645663,47.237507223628725,63.34085351925432,4.182738216748022
38.93665025993972,29.427885408475223,63.78863631014346,41.207530833621945,45.769373114477794,1.9591257083450535
38.037933759193294,33.90842393233426,83.40621948313058,44.96010859723963,36.34616376991621,4.073566545391668
58.125258223941984,18.17661837049729,49.04556780156372,43.33902689714762,57.43943428783528,6.921804859135165
63.56240028570823,24.737630719684752,48.7333709119152,42.0356491574946,49.434868356920774,6.191102956938812
49.27989878419666,23.618323524778912,84.50359116122576,48.85724727331744,66.57004413583968,6.622198595947113
60.03532897892024,27.16874842980481,82.31679026266347,41.25204363075416,65.20548190453978,2.59280584784734
53.61636025047634,26.07834385466809,77.05098983807265,58.281188577741645,60.16176023636042,2.5607646331923046
43.54880245394876,23.2372687863169,61.80129892915295,47.684252582499504,77.77889748665262,7.266871444348107
53.61395605508414,22.795489056945723,86.15744451873186,30.88367441808248,59.925267853644364,6.652548279735535
65.38036566465969,19.41774572407976,85.20454338090714,38.58760232813614,42.50218988464924,4.483074476368706
49.64173960890049,29.939307912032547,76.27956772571181,43.176620795925345,57.31626910014701,6.706080536898154
65.64643655814007,27.296020907997647,57.34018438095343,40.355974685696296,74.05161320226011,2.5940072554924223
23.802548959102555,29.588840988975686,68.6212748140574,45.49498735177734,37.38894392447348,2.51106378440507
58.21902504375224,23.448019317622432,87.56750516286664,46.376133638670986,58.871564075400286,1.765077694970553
50.870470682381715,21.71582265652785,94.9078683420268,29.123304113608285,66.90554441470746,5.72294086600729
47.009926495341325,19.60842466685386,70.10195094935507,50.24862035773196,91.8269080143334,5.433435748876134
50.91760776535502,26.794587918703296,71.25490548287607,36.025460276111644,74.49909164313127,3.9551669596380874
30.124310853991073,19.801033877358826,72.57466337962408,35.23276395308194,61.59139660037383,3.4392147807769775
47.80328112162488,34.24331534483275,79.12339513366459,35.207020858355676,66.24911071616336,9.829097207725813
53.57112571511746,18.4617870945328,66.28399049909964,46.46861124792466,37.227655676580895,4.481738012823225
64.77894044741517,26.36830059606251,31.587224136426244,37.863458414817714,47.40333376912845,7.776134029067952
44.81729781726352,32.834273536068935,92.89153502470646,34.69158684529834,67.81146805332756,4.707303131101038
41.91506397106812,27.995448796319046,101.92033420743824,36.6083267404517,61.934008759875816,3.998574584422669
44.982429564154636,25.878368562458895,65.81400210591431,25.642466728672986,63.464894239168714,7.83331901961278
59.15402117702074,20.15758176519052,59.00019946621839,33.2626898883881,60.409375844128334,6.579928240831993
53.287511096596845,18.091154057161482,72.94349216414666,30.083331610775204,59.938909229021824,4.9517819540047
44.70239796232961,28.85025054458793,72.18744174406841,37.84664535603287,61.23516778174557,7.267428223505224
55.13267433113356,32.53073620387473,89.93277865744439,45.31354616218874,47.32757778882234,10.040613032350475
50.9707754934804,22.80575004760914,75.81959162467557,44.43100720746582,57.25287633186081,3.535293266955689
59.68644990532889,19.304692461918243,63.11065754443225,50.05400398037266,45.070744422853906,5.943473293490502
42.979469061226474,12.709152847254908,55.223858241629266,48.271806538372964,52.56484251914111,4.181579672516505
46.723378534022316,20.09617578168731,87.9845127722951,35.77122628065298,74.35086011045439,3.1309179584633955
46.078918468678424,24.4317157875048,83.99266861746375,40.152571206029705,57.830972274029236,3.0754664277677337
35.364850518678814,32.99561620418367,90.90839817137729,39.73955124622865,67.1500737033697,8.184666292037196
52.96120277064576,28.365668461164844,60.47719873918359,22.791578538224904,61.3835346493506,1.3504787853873093
52.610552721798896,26.525427023533766,102.57655349292494,30.261923704722044,55.381299997280706,6.015718716933591
50.05113456642461,22.999401693494345,48.84458239414145,38.6617065827911,47.89717552069892,3.3495138447595316
47.65412866624853,22.08417141372022,85.6440153210222,38.61682851887353,55.199332171087704,8.544989903135987
35.84629257949586,32.02823798753982,46.35625849204648,44.09860043364134,62.198141351766296,4.4538467021313455
45.79354677234641,26.00369270379195,63.14502927452298,43.70913303628679,66.96184132949112,4.271984653435468
46.572854834732304,14.48699654039489,98.41534395671938,25.834459983202116,61.468042374687435,8.139018608988474
41.97722730778381,21.632301760513787,87.47046381713984,44.14877387566024,67.79376381534853,6.753600164624428
48.387142883339905,20.708919841141867,66.80669376769227,41.42869765163011,41.757958769283526,6.108453968725341
54.040508568145384,22.268679954112677,67.21744435767468,44.98698545315703,70.39995069100202,6.611623911011568
68.8618590121053,27.814553301425427,76.50933166253164,48.53492470113272,46.46092391157656,2.833452822468514
51.74577812831839,24.462775591028752,82.71211486141084,38.85693621769622,71.80205540589625,6.483426411076273
52.57550390722764,24.61567296498169,93.77369074024045,49.96470589584064,66.02887012095411,4.601891571649964
49.25554084233833,31.567365806626185,68.15648993087258,32.884796368855625,37.557725254260404,5.721849398324519
30.812287847009586,21.51769455106656,50.82322404769198,32.43409503702225,68.84355389021916,5.969105852522583
49.73486124550783,34.32099762943675,77.3545294057314,43.43017752108433,71.94116807799494,2.7789818335853855
50.60230209941027,21.64346204314457,68.13853743737408,37.04985963755856,75.09454152415086,6.187645191681657
74.63242112485287,25.445990983062856,55.49049442877329,42.09306051695176,50.77682059072772,4.627285420057247
48.076390352188774,23.593982022986165,79.46503372969191,55.94385695875593,62.15293010484631,2.5201571080462606
53.015473423336125,25.617095667504806,71.80329368860816,43.14796058803181,68.3333925965845,4.706868386941917
49.65288230294757,27.222959975365644,79.59768309704691,41.69735631091296,68.83592240894495,5.040050228230349
38.31321962380468,27.169176200444383,61.58333699719229,33.04623697078522,64.91424914235563,6.187263782535924
61.42822814515021,21.2344133468971,82.30065795488248,26.40016154700523,54.88036507852053,0.22341792438529762
57.519330326867745,19.385426612762146,55.243527048675325,39.41962707781192,71.85532504930977,5.7762724597533195
57.910319470430466,37.515858954528554,62.58402915455125,48.534961972865574,71.9258396017742,3.976279886329214
40.906125452052606,22.580078301997233,71.35628653369083,37.416495943514605,58.14866032684077,6.619746892820983
64.02794310936099,28.496062193359933,101.12727622439571,43.21169999364295,50.597342351507265,4.996267707431532
35.98148937207719,16.961793447384018,86.7723805282274,51.41197818174866,51.26515992962227,4.333236991290102
55.868570938002705,23.601936400476617,91.15788756401685,51.21213050584288,76.37781258398655,4.644999207447478
71.90455625809979,24.364003080087784,96.25615550014717,43.43052710081426,71.40814061902111,5.666819484382222
40.09463674869312,27.36407534963916,129.0424820371631,41.36085182925874,59.75952260735965,6.815818815342707
44.33702270397228,11.387729295040305,75.6238360133765,27.850935607975394,57.609921509748034,3.217777404649882
50.99651365087641,25.830703065391653,96.30601384694783,34.958442846584475,38.78175886973187,4.312680281135394
44.96524345883801,19.251292723160535,90.18952881602911,37.753953535855416,58.9871867474629,7.93869210163735
34.493365689338674,26.62172855597462,89.94048754961288,33.18134710852678,45.70661814534991,4.277776613426065
50.68562974806027,19.818354015809184,101.61359427060272,41.98762610362211,61.9079937179011,5.734499461630535
39.37696286273895,20.722586520372094,68.71030453523285,55.293185467888804,74.22296696113729,2.531616124627461
54.73592430635182,23.63186194803366,67.51972464095431,52.142092741292934,48.23458136433071,1.5709854176730609
40.80575765766197,19.738352651984023,79.79648270222792,41.951038894649656,62.863041124656405,2.9195902699040746
65.4993440501754,22.622327766323224,72.25950342117169,46.23547257619863,71.97335714411912,3.620215887964643
42.16746707663763,19.033121157283425,79.7775127949726,34.17116547715105,62.643544743267014,7.079822328095165
46.77938483794324,15.834147741506362,98.44123177579517,51.712714805350416,53.712204457796915,7.2990525253747425
58.135172173696695,30.089785262146798,67.82779915940583,27.504267232438558,60.12463686326536,1.1493593862090976
37.69135683566045,18.519756535880358,70.42981556109405,47.3026252886893,71.48698454673452,3.917509721416277
52.27459934604129,24.10659556196008,77.61466505289866,43.964717681598195,63.1509343187693,6.3955787940809685
63.07142754282428,28.764455407468926,71.57522360962246,33.95312490596461,59.959553009275886,4.789293751137551
33.92516765438772,21.925279487419786,46.28991257979769,38.329705946096496,73.87371751453952,8.009116931634853
51.84633858532304,20.87417050127231,66.29808535951591,30.925978374751523,66.17901443940508,6.347001884262604
52.598827942484235,26.131190443337108,85.31059863356256,31.26687961758214,45.56517085260064,4.46462979142237
57.8182287177731,30.58966911363576,96.5632012639897,27.27156799500856,67.57695194378394,4.642661257741845
37.63049289121918,19.153423674567655,57.680721486934104,46.14011121760569,71.3947050573872,4.886420334790307
36.795433869157236,24.249260839912804,57.610764011537356,49.64275975541345,45.152203354950146,3.3080852064781183
55.21941565616898,16.33752702516336,75.45350704076003,22.70553708949259,32.77512604960054,6.878428271298997
52.96984673233186,23.03399498158905,43.86607402683245,54.706444129212045,47.49680797465978,6.4848576354831025
52.504928503458764,25.17102342269038,68.32544695519309,39.90393410690528,58.77000374779662,5.9085415353048605
53.46448209496975,20.726876791224672,48.9593691067291,42.318825639014705,72.11746014057522,5.4851493787139916
43.19975278421509,22.715040830873843,95.53591949763698,28.22069731531939,49.30857558980246,2.963604441933974
52.322536971610035,17.958866158462747,63.460032684743936,50.56660600131892,66.66144319985361,6.0083863982834975
52.93072473298681,25.385393056907468,99.7925127950854,41.60200074533467,25.291426382618255,5.258204945329503
42.85648581973632,30.278471244415748,91.70282030187508,49.1106099181704,62.16368064432096,9.004538189948825
68.65774511144757,19.514280651147683,65.30524053453875,49.76686656518195,55.11911455337484,2.4134178041707575
54.73832920911788,21.886641167238086,58.92060544730884,50.678995381770164,85.18318537967278,3.5534092242214035
38.08696502797351,27.51273123227091,72.09681376248616,34.81375379318238,37.294964553208146,1.8267108857656686
56.5655360863383,31.06045359661368,73.43030063612696,38.336303936854364,59.82598220634925,4.563960416465862
40.253183297726785,17.534050938955343,80.19220415928602,35.106383402163885,37.22134378050706,1.5182012640090141
57.87084603742452,24.156076312920252,63.351850657047315,47.160771701930265,53.40350720205059,7.371003272337154
61.58595579007404,26.415654111597625,86.19592310283305,42.66311383490993,39.58614041275247,7.184474617740335
41.7931768164829,24.48971804685576,78.97992082499849,48.5531589121059,87.60946488108993,4.6807360432187135
59.63376129244322,12.616039665614565,69.89407264926204,48.90191042445786,55.733425583268144,2.972556423539262
54.12780926936498,27.50545004654386,64.31939016872965,26.181924072488737,57.46764608027979,1.9517949028814803
58.2206015999449,32.59668175545322,72.22672525351972,50.80616104443098,59.48719529873636,3.5922707707191863
68.96792982653947,25.58330875584752,62.74648122258646,47.606887662125736,46.41267848654899,6.250742744681661
47.54611883997129,19.844469733528683,75.87658042325381,37.04620093451602,72.66286480392931,3.425894620020263
42.4626383564251,22.434363768178585,76.28158027829865,42.79834213223703,67.68232974583611,8.817152352013439
41.10485570374477,33.84956533827797,78.9256092521451,39.010643427338366,71.01526035206138,7.9813908797963
41.841897150345616,29.549812704302795,101.4936361450778,44.928445429049404,45.384457415564526,5.001647886808873
49.228982905858956,28.200133091921646,73.01332920450642,37.02882895436099,73.62378258292861,4.076263489596233
53.41151974816644,26.78206291767188,90.06896800686724,43.83141792935286,72.23809535191569,3.8616082005070966
52.766907993300194,21.694314439045137,78.44381095463552,40.53844243727482,57.21128358011019,8.196753521052019
58.27183249036024,23.997144096721158,71.42633547152319,36.54244877203756,70.74025290652277,3.686609336885419
50.13001891877907,24.61038632160742,73.21261095073149,41.52108995921647,63.27205947953145,6.8687379054667215
64.53534077157317,27.74787158032222,74.11760386247924,61.65175658791006,40.87200561430829,5.043584426136608
47.35343166762044,32.54459447133452,79.19651561592325,34.51570696139454,57.80632917705552,6.427124427848352
77.20169166589619,30.591690683965638,60.61018852171545,38.000451269907444,54.22187954664423,3.3592054168624714
56.25667347765006,17.903078221019797,53.0198942483255,34.655100802935756,61.02503145657473,4.334162808956544
41.42842443583717,26.119974844505244,84.81446090211413,35.49426891577933,72.25351545279969,4.951634960592676
39.29107501938888,28.683816725839485,88.47185748871888,46.52619482708286,40.30390397363345,3.7372667646588633
54.824724152431855,28.094301650723178,86.18453749204204,45.72705967708854,54.67706510351476,7.498448338748995
47.76537214674149,21.8538311830629,77.32458027834709,39.95309197342952,50.13795080446392,3.47138374066792
57.14000494092092,39.57054607884181,86.50836941179934,48.210372682152894,50.65330433627152,3.845935716779606
54.73237624573545,18.614577188344406,85.70143539025713,46.34754636395448,50.12269141399719,7.717400047255952
49.271710873431275,19.58405776666975,86.81444038432431,38.701326511790285,60.818044265765245,7.329854473591006
41.532062819315954,26.16797540630788,62.106887679868294,27.729082065646352,66.27810543404807,8.17595754465126
34.851527753141355,35.584015274819265,58.545723042680535,46.63826406359202,64.1798995066743,1.1834536718449313
45.53485047932979,20.819025746479145,69.17146129871594,41.3573169680158,62.22801849070988,5.4014454980837066
58.56398794323472,23.67085817176504,74.73923835686017,40.177787709604736,67.46093385390772,5.180562649262211
52.14093744130204,30.386468365078464,71.37118309301566,36.271615839922276,88.56391360212466,3.8765342311082955
37.542612212880115,24.91068922556133,46.849645029931864,45.95719159293053,61.630696971766646,5.648918779714309
51.73180925851182,23.32698072734852,100.82538918202712,42.78797001942801,72.25366083375928,4.3571165392984
53.85317379728837,27.8281645094336,70.88931016671397,38.105375657581625,71.57020121485425,5.32398453680569
41.16142563798867,26.362589951147967,77.5905662486543,30.196363622248708,81.33352995636741,11.80375112441985
51.53725105945528,30.152193928183955,93.66823486144588,48.54343281504061,66.72622637940087,5.634261528256915
50.58208718446,31.457344445326818,39.825415957181924,44.83924178524702,49.86820582831279,5.718263196205771
38.57029702169377,26.53501530002681,67.32459192132431,42.043223199564764,63.65858305226254,6.642438670031682
53.577873603482836,26.458663626891546,69.19324089630294,18.74580803908802,63.01366492101057,5.361289061992635
55.60784526368234,26.07055491143067,69.95534931824034,39.69684594307152,69.78219130545331,2.8039346476798435
60.830512431752766,27.445652783246437,72.3977011392907,38.070370372194695,49.51923996600694,1.7065765417134555
60.53802052034903,25.27585318935732,96.70702197667268,35.052034519565275,75.19585288751543,4.941417874596183
36.22330632042909,24.996957588388554,85.10188313590834,46.03388222851427,60.06284578968144,4.461777943253443
40.62174960084877,30.983135604136212,89.37052902943245,45.71888027333822,70.07255104718078,1.072795834436656
55.1503526720866,32.580580901775214,75.70680407716385,43.4945977375391,63.7160778968836,8.258785503245573
55.13785950912209,17.462235276832896,54.00940430781748,48.30312731814194,61.47108933984003,5.214006086731023
55.150476863060476,25.050105758702845,43.804544472809894,31.82161188772926,62.80627692580525,7.8788727093288475
88.52731490654722,21.556527832773828,52.05888415152553,36.370767545845545,68.06390413657468,0.5362754318156755
55.70890510693167,23.445142667569637,80.3964855624903,40.59833810548645,83.50385752885703,7.916974111511452
61.35565640180599,27.01258104867661,75.47654569046452,35.02398384617668,35.79147138205255,4.029589840099193
59.54001763493203,28.347191857712343,71.84754528665988,45.81735377362834,66.48003538708866,7.518315763700153
56.51391251305798,24.439367781943275,69.47134639889795,35.82239321494644,60.527613552008965,5.429736947619301
46.84730755359654,15.433298326385986,105.17582363164121,50.386960035574035,57.874721193544744,5.906513103839389
57.589692204932675,20.174772097119103,62.65644613535289,32.55072478599848,31.64066132246959,5.90903408055659
42.27174785462428,29.482498351000828,88.91729184174088,57.055869196004934,66.9624921750602,4.1497246037769555
47.63181393259991,11.297867889825344,75.0286940403149,56.23437884481938,58.500352357424234,3.706970526261091
45.14636452170897,30.93713575841,74.08590732321005,39.24197482947724,49.98685838788352,4.2776796210118455
50.81874139386323,27.606149953222708,92.64956322925116,49.169363607405984,60.509759672609825,2.0561815834012864
73.14658566673509,31.58088040765011,96.93795574037168,36.796575515931146,56.48651722722144,4.038579392613175
31.32734807408252,24.0071540655952,71.40675814672743,48.10629198585076,39.091281995782104,3.606417092512718
56.86260190374514,14.692972879885476,86.98804078863213,38.59217334834583,61.0582166298975,2.008189294660822
33.87284128810349,27.15181320753249,80.4583704322508,29.71648081193213,66.96088235640016,5.917332551438548
45.280681342105666,31.373265620191706,75.11155708214872,11.737454498568809,53.409199023831285,5.015434863865552
60.889505969673664,29.623609027567106,78.06382413985538,37.850292431435115,63.140553992221484,5.492084646634295
50.64280019095463,21.686542582559824,64.67986777732743,42.23250006948234,61.29734369472197,6.394901582923567
39.22255222070694,25.433805377313234,70.40850910003373,50.642531408289734,72.5459066708493,4.5242798855572115
42.84696290740032,22.33581865610038,66.29047080370941,40.293000257211126,58.75569127597591,3.1225671734197853
56.79597748934676,20.90366767905314,88.52065074643379,48.02328107774071,69.61310206992276,5.607884046614928
42.69633368282864,29.776942855899254,73.57198326688406,36.36846762222778,56.2397669301737,-0.8443932180816933
52.16458589581975,19.01233844367419,55.534289630774424,37.30176824374844,83.60786353794226,4.783809817025578
50.45571839903814,20.530917847091935,64.14844165255369,48.432285460228684,54.75790081632135,6.530337246745594
43.483996523941826,19.47987183263807,27.01103032181733,20.282604122645825,51.78001050801238,7.093850524819245
71.43944089325325,17.548762383504766,67.58261097176778,40.10387063122333,58.79409456667275,3.9411135542458053
56.33919022318011,25.732071459213017,75.56467597645724,36.800309203553084,51.26377313387313,0.5172255365814209
29.74857413342393,30.807515242409877,72.9579622669954,50.88488963881827,45.016122793273986,-0.2665317200506685
51.86454314769428,24.07561621877367,104.70231527297088,35.77402964016144,68.73122825109449,6.276104213772745
43.38213535231612,17.47126099717917,83.62359061372555,44.132679756560755,23.24821543578362,4.2920338737869175
58.52433334796224,29.19972269871014,82.95677779633726,47.37213575467755,51.38959972800726,9.034598150606582
42.07479261567299,33.42850877017486,50.35096448144583,28.059232046956716,43.89883302537896,2.1777927301690054
48.85263558533101,21.76878837926703,69.53036918824301,38.88503753380879,61.70603280232634,5.684671806650538
55.049872789804574,22.60722866641141,67.70005789014456,36.546908527312496,33.730611963225584,8.324703270525102
58.657551941701215,27.57830315041697,63.208782017879884,47.57034597463675,66.57421013933904,5.412923859554557
37.997035929442234,33.109368738925255,63.0017900172998,45.40065472649755,67.87307912193027,1.8161296166176029
46.654987641590516,22.40082927137387,47.878155690875644,38.13438375952654,40.408583457179105,10.545222566211237
45.25054688839044,18.337751095008976,55.86220192978007,31.620735596671587,62.287232433995015,8.161174914092369
43.46670767426288,28.15709303136203,88.11140104147424,48.30517356816072,66.19271140584235,4.545507968216501
67.65454240281096,28.995340365711495,72.85627962010227,39.45877778720975,71.28360449299426,6.637908155101924
54.049817109609556,25.030657252176134,67.40396372588499,27.052987474660302,42.37284796060246,6.659322320137939
37.391160456649544,22.209333701712747,74.91882998020938,27.74095680824061,40.68486428996106,6.283542169731916
59.17861947054776,29.971893654960233,92.51086018051727,43.50106744058381,78.0317906600411,2.236510450596769
71.22156197012633,27.64018002273982,75.06315781313678,29.793550457875853,50.13732353616457,5.648315242239307
60.32465260551147,21.157822415482535,83.10561196396557,54.87717994882891,53.67114989989735,7.921431403184819
34.80630034045987,25.245473656528358,62.30092736417614,32.50343772512535,67.59713428503453,6.009054431501491
45.15765927133749,18.24146233987677,65.72055073879922,39.99711419714179,45.96958772076623,5.794302004615123
62.669111491866225,28.4294522821896,80.30965327595513,41.272895729282446,56.80980704296649,3.9263512617031306
42.92330534381219,23.68883215308572,103.38980562505671,34.164978086105236,70.70093151303669,3.1920426589732043
54.43819428146229,22.821445838076315,96.44662289272311,22.08138375537625,42.94677339188975,1.8549652273410175
57.74634053429337,24.83562757423783,83.74242104184208,41.52716078092982,53.999948047253895,6.514929195855402
40.730695284219166,25.20153849665124,77.27150640241078,33.97408007918193,46.479316560130854,4.558231332837381
49.404746439382,29.4746503078278,96.01604033440756,40.932307420931544,50.712774973299176,2.317240776907864
17.58732659930927,27.955452656626107,86.92017484567685,39.021351582090325,74.22778296156807,6.9528173330142575
39.756123586657104,24.217953606035987,40.59506966444008,42.10632998457443,76.8607636075928,3.826177840933552
47.4743184860684,28.818340748594977,59.19103728217167,52.49496096524848,63.09400955310556,3.2842701995169525
37.52216818035151,27.003686268458065,80.07210488036897,35.63053589818302,66.38651621552967,4.007503972579449
66.32411303931636,22.867001818569815,48.195486516735414,36.249242765260036,66.05825881480911,4.6138214803205875
35.69858622039367,24.37640920881757,61.53616492864707,26.67362157796888,51.93196828692986,5.916044141029728
45.599555133030165,24.258885555784396,64.50277584513039,38.438528391205644,62.857806050202115,3.2493728180213797
51.30740577286091,27.52630671587101,71.1575114063125,43.27895991419973,44.45629931831288,7.020747750986416
64.41273289066116,23.16488692639179,70.68854687660688,36.132040979431785,48.49716612102458,5.9684591767917095
35.6413784882056,23.047954067891833,70.66319359249759,43.33144400324393,58.958381443070735,3.9706745080818173
61.63163752154959,34.84378654716979,87.37961275860471,38.57993179608647,47.26834807623167,4.680420378853597
50.10233061019587,29.69867740873552,71.02164201824199,29.581870096248082,44.727275001969616,4.154738111816198
40.18491348952049,21.196996677874303,69.23054801893149,42.49588056946484,51.45722607051661,5.131729457671392
54.62103474263271,27.85470496971099,54.76241843784726,38.353342931479865,73.75600470230273,8.039747932875791
51.9905969557347,25.591750328275886,90.36519302978738,40.98206257127487,78.6856698467246,4.134127362915061
43.99783122841205,26.957755876300467,64.92753729078771,35.46440093431667,59.60927967654883,5.378931643585772
50.69802084990019,25.686706622825522,58.69454507998087,34.75677981607284,66.98638709453782,3.602834455370795
46.1468640313824,30.94821322742618,78.19635862303457,41.25928646042372,53.23807053426313,6.063910088405994
51.13517345251248,26.72810172325723,63.49588106425406,38.15520070366292,35.2122384813654,5.552813307034726
56.62130674521047,24.689556508928565,67.1107089030856,53.79422599335412,49.277730232379334,7.659235577352318
65.86016816145352,30.210952884915088,78.87690261478603,46.38984409728932,56.29987160790959,3.3416194286725487
37.62184501173151,26.16642520543936,70.10276064330665,44.3600340757415,61.69163138399358,6.381150641899582
71.33033374656267,25.60739289664529,109.67414062950951,38.58015358798868,58.788286740981775,7.5281671047369
30.479122004774982,26.57011301243057,73.87757185021204,23.791812412187927,56.6202526257904,4.1247645285033325
48.482149049644164,24.53195488316817,84.26757328318833,33.53924057905857,53.104403615934125,4.746092801730065
